ARG,ErmC,TEM-104,TEM-135,TEM-34,catA1,farA,farB,macA,macB,mtrA,mtrC,mtrD,mtrE,tet(M)
485_16861,0,0,0,0,0,1,0,1,1,1,0,0,1,0
485_16863,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_16867,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_16868,0,0,0,0,0,1,0,1,1,1,0,0,1,0
485_16869,0,0,0,0,0,1,0,1,1,1,0,0,1,0
485_16896,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_169,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_16921,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_16922,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_16925,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_16928,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_16954,0,0,0,0,0,1,0,1,1,1,0,0,1,0
485_16955,0,0,0,0,0,1,0,1,1,1,0,0,1,0
485_16956,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_16957,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_16958,0,0,0,0,0,1,0,1,1,1,0,1,1,1
485_16959,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_16960,0,0,0,0,0,1,0,1,1,1,0,0,1,0
485_16961,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_16962,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_16963,0,0,1,0,0,1,0,1,1,1,0,1,1,0
485_16968,0,0,0,0,0,1,0,1,1,1,0,0,1,0
485_16969,0,0,0,0,0,1,0,1,1,1,0,0,1,0
485_16970,0,0,0,0,0,1,0,1,1,1,0,0,1,0
485_16971,0,0,0,0,0,1,0,1,1,1,0,0,1,0
485_16974,0,0,0,0,0,1,0,1,1,1,0,1,1,1
485_16979,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_16984,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_16991,0,0,0,0,0,1,0,1,1,1,0,0,1,0
485_170,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_17002,0,0,0,0,0,1,0,1,1,1,0,1,1,1
485_17025,0,0,0,0,0,1,0,1,1,1,0,0,1,0
485_17026,0,0,0,0,0,1,0,1,1,1,0,0,1,0
485_17027,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_17028,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_17029,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_17030,0,0,0,1,0,1,0,1,1,1,0,1,1,1
485_17031,0,0,0,0,0,1,0,1,1,1,0,0,1,0
485_17032,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_17033,0,0,0,0,0,1,0,1,1,1,0,0,1,0
485_17034,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_17035,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_17036,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_17037,0,0,0,0,0,1,0,1,1,1,0,0,1,0
485_17038,0,0,0,0,0,1,0,1,1,1,0,0,0,0
485_17039,0,0,0,0,0,1,0,1,1,1,0,0,1,0
485_17040,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_17042,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_17043,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_17044,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_17045,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_17046,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_17047,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_17048,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_17049,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_17050,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_17051,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_17052,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_17053,0,0,0,0,0,1,0,1,1,1,0,0,1,0
485_17054,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_17055,0,0,1,0,0,1,0,1,1,1,0,1,1,0
485_17056,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_17058,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_17059,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_17060,0,0,0,0,0,1,0,1,1,1,0,0,1,0
485_17061,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_17064,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_17067,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_17069,0,0,0,0,0,1,0,1,1,1,0,0,1,0
485_17070,0,0,0,0,0,1,0,1,1,1,0,0,1,0
485_17071,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_17072,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_17073,0,0,0,0,0,1,0,1,1,1,0,0,1,0
485_17080,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_17083,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_171,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_172,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_173,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_174,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_17441,0,0,0,1,0,1,0,1,1,1,0,1,1,0
485_17442,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_17444,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_17445,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_17447,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_17448,0,0,0,0,0,1,0,1,1,1,0,1,1,1
485_17449,0,0,0,0,0,1,0,1,1,1,0,0,1,0
485_17450,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_17451,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_17452,0,0,0,0,0,1,0,1,1,1,0,0,1,0
485_17453,0,0,0,0,0,1,0,1,1,1,0,0,1,0
485_17454,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_17455,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_17456,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_17457,0,0,1,0,0,1,0,1,1,1,0,1,1,0
485_17458,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_17459,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_17460,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_17461,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_17462,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_17463,0,0,0,0,0,1,0,1,1,1,0,1,1,1
485_17464,0,0,0,0,0,1,0,1,1,1,0,0,1,0
485_17465,0,0,0,0,0,1,0,1,1,1,0,0,1,0
485_17466,0,0,0,0,0,1,0,1,1,1,0,0,1,0
485_17467,0,0,0,0,0,1,0,1,1,1,0,0,1,0
485_17468,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_17469,0,0,0,1,0,1,0,1,1,1,0,1,1,1
485_17470,0,0,0,0,0,1,0,1,1,1,0,1,1,1
485_17471,0,0,0,0,0,1,0,1,1,1,0,1,1,1
485_17472,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_17473,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_17474,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_17475,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_17476,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_17477,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_17478,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_17479,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_17480,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_17481,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_17482,0,0,0,0,0,1,0,1,1,1,0,0,1,0
485_17483,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_17484,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_17485,0,0,0,1,0,1,0,1,1,1,0,1,1,1
485_17486,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_17487,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_17488,0,0,0,1,0,1,0,1,1,1,0,1,1,1
485_17489,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_17490,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_17491,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_17492,0,0,0,1,0,1,0,1,1,1,0,1,1,0
485_17493,0,0,0,1,0,1,0,1,1,1,0,1,1,1
485_17494,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_17495,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_17496,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_17497,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_17498,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_17499,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_175,0,0,1,0,0,1,0,1,1,1,0,1,1,0
485_17500,0,0,0,0,0,1,0,1,1,1,0,0,1,0
485_17501,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_17502,0,0,0,0,0,1,0,1,1,1,0,1,1,1
485_17503,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_17504,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_17505,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_17506,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_17507,0,0,0,1,0,1,0,1,1,1,0,1,1,1
485_17508,0,0,0,0,0,1,0,1,1,1,0,0,1,0
485_17509,0,0,0,0,0,1,0,1,1,1,0,0,1,0
485_17510,0,0,0,1,0,1,0,1,1,1,0,1,1,0
485_17511,0,0,0,0,0,1,0,1,1,1,0,0,1,0
485_17512,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_17513,0,0,0,0,0,1,0,1,1,1,0,0,1,0
485_17514,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_17515,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_17516,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_17517,0,0,0,0,0,1,0,1,1,1,0,0,1,0
485_17518,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_17519,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_17520,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_17521,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_17522,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_17523,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_17524,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_17525,0,0,0,0,0,1,0,1,1,1,0,0,1,0
485_17526,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_17527,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_17528,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_17529,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_17530,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_17531,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_17532,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_17533,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_17534,0,0,0,0,0,1,0,1,1,1,0,0,1,0
485_17535,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_17536,0,0,0,0,0,1,0,1,1,1,0,0,1,0
485_17537,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_17538,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_17539,0,0,0,0,0,1,0,1,1,1,0,1,1,1
485_17540,0,0,0,0,0,1,0,1,1,1,0,0,1,0
485_17541,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_17542,0,0,0,1,0,1,0,1,1,1,0,1,1,0
485_17543,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_17544,0,0,0,0,0,1,0,1,1,1,0,0,1,0
485_17545,0,0,0,1,0,1,0,1,1,1,0,1,1,0
485_17546,0,0,0,0,0,1,0,1,1,1,0,1,1,1
485_17547,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_17548,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_17549,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_17550,0,0,0,0,0,1,0,1,1,1,0,0,1,0
485_17551,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_17552,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_17553,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_17554,0,0,0,0,0,1,0,1,1,1,0,0,1,0
485_17555,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_17556,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_17557,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_17558,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_17559,0,0,0,0,0,1,0,1,1,1,0,0,1,0
485_17560,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_17561,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_17562,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_17563,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_17564,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_17565,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_17566,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_17567,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_17568,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_17569,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_17570,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_17571,0,0,0,0,0,1,0,1,1,1,0,0,1,0
485_17572,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_17573,0,0,0,0,0,1,0,1,1,1,0,0,1,0
485_17574,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_17575,0,0,0,0,0,1,0,1,1,1,0,1,1,1
485_17576,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_17577,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_17578,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_17579,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_17580,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_17581,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_17582,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_17583,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_17584,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_17585,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_17586,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_17587,0,0,0,0,0,1,0,1,1,1,0,0,1,0
485_17588,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_17589,0,0,0,0,0,1,0,1,1,1,0,0,1,0
485_17590,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_17591,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_17592,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_17593,0,0,0,0,0,1,0,1,1,1,0,1,1,1
485_17594,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_17595,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_17596,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_17597,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_17598,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_17599,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_176,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_17600,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_17601,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_17602,0,0,0,0,0,1,0,1,1,1,0,0,1,0
485_17603,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_17604,0,0,0,0,0,1,0,1,1,1,0,0,1,0
485_17605,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_17606,0,0,0,0,0,1,0,1,1,1,0,0,1,0
485_17607,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_17608,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_17609,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_17610,0,0,0,0,0,1,0,1,1,1,0,0,1,0
485_17611,0,0,0,0,0,1,0,1,1,1,0,1,1,1
485_17612,0,0,1,0,0,1,0,1,1,1,0,1,1,0
485_17613,0,0,0,0,0,1,0,1,1,1,0,0,1,0
485_17614,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_17615,0,0,0,0,0,1,0,1,1,1,0,0,1,0
485_17616,0,0,1,0,0,1,0,1,1,1,0,1,1,0
485_17617,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_17618,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_17619,0,0,1,0,0,1,0,1,1,1,0,1,1,0
485_17620,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_17621,0,0,0,0,0,1,0,1,1,1,0,1,1,1
485_17622,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_17623,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_17624,0,0,0,1,0,1,0,1,1,1,0,1,1,1
485_17625,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_17626,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_17627,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_17628,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_17629,0,0,0,0,0,1,0,1,1,1,0,0,1,0
485_17630,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_17631,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_17632,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_17633,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_17634,0,0,0,0,0,1,0,1,1,1,0,0,1,0
485_17636,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_17637,0,0,1,0,0,1,0,1,1,1,0,1,1,0
485_17638,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_17639,0,0,0,1,0,1,0,1,1,1,0,1,1,1
485_17640,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_17641,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_17642,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_17643,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_17644,0,0,0,0,0,1,0,1,1,1,0,0,1,0
485_17645,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_17646,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_17647,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_17648,0,0,0,0,0,1,0,1,1,1,0,0,1,0
485_17649,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_17650,0,0,0,0,0,1,0,1,1,1,0,0,1,0
485_17651,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_17652,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_17653,0,0,0,0,0,1,0,1,1,1,0,0,1,0
485_17654,0,0,0,0,0,1,0,1,1,1,0,1,1,1
485_17655,0,0,0,0,0,1,0,1,1,1,0,1,1,1
485_17656,0,0,0,1,0,1,0,1,1,1,0,1,1,0
485_17657,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_17658,0,0,0,0,0,1,0,1,1,1,0,0,1,0
485_17659,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_17660,0,0,0,0,0,1,0,1,1,1,0,0,1,0
485_17661,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_17662,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_17663,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_17664,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_17665,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_17666,0,0,0,1,0,1,0,1,1,1,0,1,1,1
485_17667,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_17668,0,0,0,0,0,1,0,1,1,1,0,0,1,0
485_17669,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_17670,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_17671,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_17672,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_17673,0,0,1,0,0,1,1,1,1,1,0,1,1,0
485_17674,0,0,0,0,0,1,0,1,1,1,0,0,1,0
485_17675,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_17676,0,0,0,1,0,1,0,1,1,1,0,1,1,1
485_17677,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_17678,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_17679,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_17680,0,0,0,0,0,1,0,1,1,1,0,0,1,0
485_17681,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_17682,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_17683,0,0,0,0,0,1,0,1,1,1,0,0,1,0
485_17684,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_17685,0,0,0,0,0,1,0,1,1,1,0,0,0,0
485_17686,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_17687,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_17688,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_17689,0,0,0,0,0,1,0,1,1,1,0,0,1,0
485_177,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_17731,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_17733,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_17734,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_17736,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_17738,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_17739,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_17740,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_17741,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_17742,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_17743,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_17744,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_17745,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_17746,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_17747,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_17748,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_17749,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_17750,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_17751,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_17752,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_17753,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_17754,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_17755,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_17756,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_17757,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_17758,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_17759,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_17760,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_17761,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_17762,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_17764,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_17765,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_17766,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_17767,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_17768,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_17769,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_17773,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_17775,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_17777,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_17778,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_17779,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_17780,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_17781,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_17782,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_17783,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_17784,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_17785,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_17786,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_17787,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_17788,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_17789,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_17790,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_17791,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_17792,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_17793,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_17794,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_17795,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_17796,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_17797,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_17798,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_17799,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_178,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_17800,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_17801,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_17802,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_17803,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_17804,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_17805,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_17806,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_17807,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_17808,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_17809,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_17810,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_17811,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_17812,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_17813,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_17814,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_17815,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_17816,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_17817,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_17818,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_17819,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_17820,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_17821,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_17822,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_17823,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_17824,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_17825,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_17826,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_17827,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_17828,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_17829,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_17830,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_17831,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_17832,0,0,0,0,0,1,0,1,1,1,0,1,1,0
