ARG,AAC(2')-Ic,CfxA,Erm(37),PC1_blaZ,Rv1877,Rv2856,TEM-116,blaC,efpA,mfpA,msrA,patB,vgaA
1773_15179,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_1518,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15180,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15181,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15182,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15183,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15184,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15185,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15186,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15188,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15189,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_1519,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15190,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15191,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15192,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15193,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15194,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15195,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15197,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15198,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15199,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_1520,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15200,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15202,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15203,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15204,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15205,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15207,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15208,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15209,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_1521,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15210,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15211,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15214,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15215,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15216,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15217,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15218,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15219,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_1522,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15220,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15222,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15223,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15224,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15225,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15226,1,0,1,0,0,1,0,1,1,1,0,0,0
1773_15228,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15229,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_1523,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15230,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15231,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15232,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15233,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15234,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15235,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15236,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15237,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15239,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_1524,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15241,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15242,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15243,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15244,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15245,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15246,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15247,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15248,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15249,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_1525,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15250,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15251,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15252,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15253,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15254,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15255,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15256,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15257,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15258,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15259,0,0,1,0,1,1,0,1,1,1,0,0,0
1773_1526,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15260,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15261,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15262,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15263,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15264,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15265,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15266,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15267,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15268,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15269,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_1527,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15270,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15271,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15273,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15274,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15275,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15276,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15278,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15279,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_1528,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15281,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15282,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15283,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15284,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15285,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15286,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15287,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15288,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15289,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_1529,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15291,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15292,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15293,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15294,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15295,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15296,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15297,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15298,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15299,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_1530,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15300,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15301,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15303,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15304,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15305,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15306,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15307,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15308,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15309,1,0,1,0,1,1,0,0,1,1,0,0,0
1773_1531,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15310,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15311,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15312,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15313,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15314,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15315,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15316,1,0,1,0,1,1,0,1,1,1,0,0,1
1773_15317,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15318,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15319,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_1532,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15320,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15321,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15322,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15323,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15324,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15325,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15326,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15327,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15328,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15329,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_1533,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15330,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15331,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15332,1,0,0,0,1,1,0,1,1,1,0,0,0
1773_15333,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15334,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15335,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15336,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15337,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15338,0,0,1,0,1,1,0,1,1,1,0,0,0
1773_15339,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_1534,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15340,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15341,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15342,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15343,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15344,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15345,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15346,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15347,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15348,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15349,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_1535,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15350,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15351,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15352,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15353,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15354,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15355,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15356,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15357,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15358,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15359,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_1536,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15360,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15361,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15362,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15363,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15364,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15365,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15366,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15367,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15368,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15369,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_1537,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15370,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15371,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15372,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15373,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15374,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15375,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15376,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15377,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15378,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15379,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_1538,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15380,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15381,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15382,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15383,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15384,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15385,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15386,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15387,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15388,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15389,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_1539,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15390,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15391,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15392,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15393,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15394,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15395,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15396,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15397,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15398,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15399,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_1540,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15400,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15401,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15402,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15403,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15404,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15405,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15406,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15407,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15408,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15409,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_1541,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15410,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15411,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15412,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15413,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15414,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15415,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15416,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15417,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15418,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15419,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_1542,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15420,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15421,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15422,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15423,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15425,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15426,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15427,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15428,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15429,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_1543,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15430,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15433,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15434,1,0,1,0,1,1,0,1,1,1,0,0,1
1773_15435,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15436,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15437,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15438,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_1544,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15440,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15441,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15442,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15444,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15445,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15446,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15447,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15448,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15449,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_1545,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15450,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15451,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15452,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15453,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15454,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15455,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15456,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15457,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15458,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15459,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15460,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15461,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15462,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15463,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15464,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15465,0,0,1,0,1,1,0,1,1,1,0,0,0
1773_15466,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15467,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15468,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15469,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_1547,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15470,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15471,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15472,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15473,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15474,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15475,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15476,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15477,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15478,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15479,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_1548,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15480,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15481,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15482,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15483,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15484,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15485,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15486,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15487,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15488,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15489,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_1549,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15490,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15491,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15492,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15493,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15494,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15495,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15496,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15497,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15498,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15499,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_1550,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15500,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15501,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15502,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15503,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15504,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15505,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15506,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15507,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15508,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15509,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15510,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15511,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15512,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15513,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15514,1,0,1,0,1,0,0,1,1,1,0,0,0
1773_15515,1,0,1,1,1,1,0,1,1,1,1,0,0
1773_15516,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15518,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15519,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_1552,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15520,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15521,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15522,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15524,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15525,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15526,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15527,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15528,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15529,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_1553,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15530,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15531,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15532,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15533,1,0,0,0,1,1,0,1,1,1,0,0,0
1773_15534,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15535,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15536,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15537,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15538,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15539,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_1554,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15540,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15541,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15542,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15543,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15544,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15545,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15546,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15547,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15548,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15549,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_1555,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15550,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15551,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15552,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15553,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15554,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15555,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15556,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15557,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15558,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15559,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_1556,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15560,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15561,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15562,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15563,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15564,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15565,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15566,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15567,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15568,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15569,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_1557,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15570,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15571,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15572,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15573,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15574,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15575,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15576,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15577,1,0,0,0,1,1,0,1,1,1,0,0,0
1773_15578,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15579,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_1558,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15580,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15581,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15582,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15583,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15584,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15585,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15586,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15587,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15588,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15589,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_1559,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15590,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15591,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15592,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15593,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15594,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15595,1,0,1,0,1,1,0,1,1,1,0,0,0
